ID,experimental_replicate,dose,ecuatorial,polar,,,,,,,
1029,3,0.00,7.43,7.57,,,,,,,
1032,3,0.00,7.46,7.87,,,,,,,
1032,3,0.00,7.99,7.73,,,,,,,
1032,3,0.00,6.19,6.23,,,,,,,
1032,3,0.00,7.18,7.39,,,,,,,
1033,3,0.00,8.35,8.33,,,,,,,
1033,3,0.00,7.15,7.46,,,,,,,
1033,3,0.00,5.39,6.47,,,,,,,
1033,3,0.00,7.53,7.93,,,,,,,
1,3,1.00,6.93,8.04,,,,,,,
1,3,1.00,6.44,6.28,,,,,,,
1,3,1.00,7.71,7.26,,,,,,,
1,3,1.00,7.78,8.02,,,,,,,
8,3,1.00,7.60,7.56,,,,,,,
8,3,1.00,6.72,6.57,,,,,,,
8,3,1.00,7.36,6.58,,,,,,,
8,3,1.00,8.03,8.21,,,,,,,
12B,3,1.00,7.85,7.51,,,,,,,
12B,3,1.00,6.38,6.11,,,,,,,
12B,3,1.00,7.30,7.34,,,,,,,
12B,3,1.00,7.92,6.99,,,,,,,
20,3,1.00,7.42,7.37,,,,,,,
20,3,1.00,5.69,5.65,,,,,,,
20,3,1.00,5.19,6.50,,,,,,,
20,3,1.00,7.89,7.63,,,,,,,
123,3,1.00,7.40,7.59,,,,,,,
123,3,1.00,6.70,6.66,,,,,,,
123,3,1.00,7.50,6.69,,,,,,,
123,3,1.00,7.96,7.89,,,,,,,
21,3,1.00,7.12,7.34,,,,,,,
21,3,1.00,5.91,5.99,,,,,,,
21,3,1.00,6.91,7.11,,,,,,,
21,3,1.00,7.67,7.55,,,,,,,
74SS1,3,1.00,7.39,7.82,,,,,,,
74SS1,3,1.00,6.57,6.68,,,,,,,
74SS1,3,1.00,7.64,7.06,,,,,,,
74SS1,3,1.00,8.13,8.32,,,,,,,
87,3,1.00,7.52,7.15,,,,,,,
87,3,1.00,6.18,6.05,,,,,,,
87,3,1.00,7.01,7.01,,,,,,,
87,3,1.00,7.79,7.67,,,,,,,
118,3,1.00,7.56,7.54,,,,,,,
118,3,1.00,6.29,5.97,,,,,,,
118,3,1.00,7.10,7.10,,,,,,,
118,3,1.00,7.74,7.78,,,,,,,
129,3,1.00,7.14,7.36,,,,,,,
129,3,1.00,6.18,6.09,,,,,,,
129,3,1.00,8.09,7.88,,,,,,,
129,3,1.00,7.05,6.96,,,,,,,
449,3,1.00,6.48,6.46,,,,,,,
449,3,1.00,5.83,6.18,,,,,,,
449,3,1.00,7.51,6.98,,,,,,,
449,3,1.00,7.50,7.09,,,,,,,
461,3,1.00,5.05,5.75,,,,,,,
461,3,1.00,4.60,4.53,,,,,,,
461,3,1.00,5.63,4.79,,,,,,,
461,3,1.00,4.54,5.43,,,,,,,
467,3,1.00,7.03,7.33,,,,,,,
467,3,1.00,5.85,5.79,,,,,,,
467,3,1.00,7.17,6.80,,,,,,,
467,3,1.00,7.23,7.22,,,,,,,
475,3,1.00,6.87,6.36,,,,,,,
475,3,1.00,5.90,5.60,,,,,,,
475,3,1.00,6.54,5.64,,,,,,,
475,3,1.00,6.48,6.05,,,,,,,
558,3,1.00,6.30,5.83,,,,,,,
558,3,1.00,5.02,4.91,,,,,,,
558,3,1.00,5.51,5.64,,,,,,,
558,3,1.00,6.36,5.78,,,,,,,
564,3,1.00,7.07,7.45,,,,,,,
564,3,1.00,6.69,6.78,,,,,,,
564,3,1.00,7.98,7.56,,,,,,,
564,3,1.00,7.72,7.56,,,,,,,
568,3,1.00,7.51,7.43,,,,,,,
568,3,1.00,6.03,5.88,,,,,,,
568,3,1.00,6.87,6.45,,,,,,,
568,3,1.00,7.47,7.14,,,,,,,
581,3,1.00,7.30,7.40,,,,,,,
581,3,1.00,6.20,6.25,,,,,,,
581,3,1.00,7.22,6.96,,,,,,,
581,3,1.00,7.28,7.44,,,,,,,
645,3,1.00,6.88,6.21,,,,,,,
645,3,1.00,5.83,5.69,,,,,,,
645,3,1.00,6.66,5.79,,,,,,,
645,3,1.00,6.83,6.70,,,,,,,
667,3,1.00,5.92,6.07,,,,,,,
667,3,1.00,5.95,5.69,,,,,,,
667,3,1.00,5.64,6.64,,,,,,,
667,3,1.00,6.55,5.73,,,,,,,
800,3,1.00,7.83,7.74,,,,,,,
800,3,1.00,6.42,6.37,,,,,,,
800,3,1.00,7.85,7.94,,,,,,,
800,3,1.00,7.72,7.72,,,,,,,
62-02,3,1.00,5.07,5.13,,,,,,,
62-02,3,1.00,4.23,4.82,,,,,,,
62-02,3,1.00,4.57,5.13,,,,,,,
62-02,3,1.00,5.93,5.43,,,,,,,
62-03,3,1.00,5.09,6.58,,,,,,,
62-03,3,1.00,4.23,4.52,,,,,,,
62-03,3,1.00,4.49,6.06,,,,,,,
62-03,3,1.00,5.91,5.47,,,,,,,
62-04,3,1.00,5.69,4.93,,,,,,,
62-04,3,1.00,5.26,4.88,,,,,,,
62-04,3,1.00,5.38,4.62,,,,,,,
62-04,3,1.00,4.65,4.66,,,,,,,
78-01,3,1.00,6.12,6.48,,,,,,,
78-01,3,1.00,5.15,5.90,,,,,,,
78-01,3,1.00,6.51,6.08,,,,,,,
78-01,3,1.00,6.79,7.57,,,,,,,
78-02,3,1.00,7.12,7.33,,,,,,,
78-02,3,1.00,6.21,5.33,,,,,,,
78-02,3,1.00,5.35,5.68,,,,,,,
78-02,3,1.00,7.74,6.66,,,,,,,
78-05,3,1.00,6.93,7.16,,,,,,,
78-05,3,1.00,5.86,5.70,,,,,,,
78-05,3,1.00,6.98,6.95,,,,,,,
78-05,3,1.00,7.77,7.28,,,,,,,
S-01,3,1.00,6.67,6.38,,,,,,,
S-01,3,1.00,4.88,4.72,,,,,,,
S-01,3,1.00,5.44,4.70,,,,,,,
S-01,3,1.00,4.00,4.52,,,,,,,
H-01,3,1.00,7.11,6.00,,,,,,,
H-01,3,1.00,5.05,5.15,,,,,,,
H-01,3,1.00,5.91,6.13,,,,,,,
H-01,3,1.00,6.33,5.91,,,,,,,
H-03,3,1.00,6.98,7.18,,,,,,,
H-03,3,1.00,5.66,5.35,,,,,,,
H-03,3,1.00,5.97,6.48,,,,,,,
H-03,3,1.00,7.40,7.23,,,,,,,
H-04,3,1.00,5.99,6.81,,,,,,,
H-04,3,1.00,6.18,5.88,,,,,,,
H-04,3,1.00,7.10,7.14,,,,,,,
H-04,3,1.00,6.65,7.53,,,,,,,
I-20,3,1.00,7.24,7.46,,,,,,,
I-20,3,1.00,5.76,5.72,,,,,,,
I-20,3,1.00,7.66,7.21,,,,,,,
I-20,3,1.00,7.66,7.54,,,,,,,
419,3,1.00,7.32,7.15,,,,,,,
419,3,1.00,5.54,5.85,,,,,,,
419,3,1.00,6.62,7.41,,,,,,,
419,3,1.00,7.88,7.25,,,,,,,
413,3,1.00,5.85,5.44,,,,,,,
413,3,1.00,5.25,5.18,,,,,,,
413,3,1.00,5.81,5.22,,,,,,,
413,3,1.00,5.63,6.99,,,,,,,
W212,3,1.00,7.36,6.79,,,,,,,
W212,3,1.00,5.10,5.83,,,,,,,
W212,3,1.00,7.22,6.29,,,,,,,
W212,3,1.00,7.05,6.90,,,,,,,
318,3,1.00,6.50,6.70,,,,,,,
318,3,1.00,5.88,5.69,,,,,,,
318,3,1.00,6.03,6.78,,,,,,,
318,3,1.00,6.99,6.18,,,,,,,
1025,3,1.00,6.23,6.82,,,,,,,
1025,3,1.00,5.52,5.59,,,,,,,
1025,3,1.00,6.54,6.49,,,,,,,
1025,3,1.00,7.08,6.48,,,,,,,
1026,3,1.00,7.74,7.90,,,,,,,
1026,3,1.00,6.61,6.48,,,,,,,
1026,3,1.00,7.72,7.55,,,,,,,
1026,3,1.00,7.31,7.40,,,,,,,
1027,3,1.00,5.54,5.77,,,,,,,
1027,3,1.00,4.64,4.97,,,,,,,
1027,3,1.00,3.60,4.95,,,,,,,
1027,3,1.00,5.58,5.01,,,,,,,
1029,3,1.00,7.09,6.85,,,,,,,
1029,3,1.00,5.41,5.60,,,,,,,
1029,3,1.00,6.33,6.47,,,,,,,
1029,3,1.00,6.66,6.68,,,,,,,
1032,3,1.00,6.46,7.16,,,,,,,
1032,3,1.00,5.08,4.75,,,,,,,
1032,3,1.00,6.33,6.58,,,,,,,
1032,3,1.00,6.27,6.22,,,,,,,
1033,3,1.00,6.63,7.25,,,,,,,
1033,3,1.00,5.39,5.48,,,,,,,
1033,3,1.00,6.61,6.54,,,,,,,
1033,3,1.00,6.78,7.50,,,,,,,
1,3,1.50,5.79,5.66,,,,,,,
1,3,1.50,6.93,7.35,,,,,,,
1,3,1.50,5.97,5.79,,,,,,,
1,3,1.50,6.09,6.10,,,,,,,
8,3,1.50,6.11,6.65,,,,,,,
8,3,1.50,6.52,6.11,,,,,,,
8,3,1.50,6.13,5.57,,,,,,,
8,3,1.50,6.19,6.13,,,,,,,
12B,3,1.50,7.07,5.82,,,,,,,
12B,3,1.50,6.16,7.13,,,,,,,
12B,3,1.50,5.70,6.43,,,,,,,
12B,3,1.50,5.88,6.73,,,,,,,
20,3,1.50,5.46,6.28,,,,,,,
20,3,1.50,6.30,6.36,,,,,,,
20,3,1.50,5.18,6.26,,,,,,,
20,3,1.50,5.14,5.39,,,,,,,
123,3,1.50,6.14,6.61,,,,,,,
123,3,1.50,6.15,6.11,,,,,,,
123,3,1.50,6.12,6.35,,,,,,,
123,3,1.50,6.08,5.92,,,,,,,
21,3,1.50,4.42,4.65,,,,,,,
21,3,1.50,6.75,7.00,,,,,,,
21,3,1.50,4.98,4.90,,,,,,,
21,3,1.50,5.92,6.14,,,,,,,
74SS1,3,1.50,5.51,6.01,,,,,,,
74SS1,3,1.50,7.45,7.28,,,,,,,
74SS1,3,1.50,6.85,6.38,,,,,,,
74SS1,3,1.50,5.11,5.28,,,,,,,
87,3,1.50,6.38,6.79,,,,,,,
87,3,1.50,6.80,7.06,,,,,,,
87,3,1.50,6.12,5.99,,,,,,,
87,3,1.50,6.29,5.80,,,,,,,
118,3,1.50,6.88,6.93,,,,,,,
118,3,1.50,6.95,7.60,,,,,,,
118,3,1.50,6.45,6.91,,,,,,,
118,3,1.50,5.76,6.41,,,,,,,
129,3,1.50,6.75,7.04,,,,,,,
129,3,1.50,7.10,6.94,,,,,,,
129,3,1.50,7.19,7.15,,,,,,,
129,3,1.50,5.79,5.47,,,,,,,
449,3,1.50,7.16,6.34,,,,,,,
449,3,1.50,7.52,7.43,,,,,,,
449,3,1.50,6.55,6.56,,,,,,,
449,3,1.50,5.45,6.43,,,,,,,
461,3,1.50,4.04,4.57,,,,,,,
461,3,1.50,4.58,4.23,,,,,,,
461,3,1.50,3.59,4.47,,,,,,,
461,3,1.50,2.99,3.45,,,,,,,
467,3,1.50,4.67,4.13,,,,,,,
467,3,1.50,5.83,5.23,,,,,,,
467,3,1.50,4.94,5.43,,,,,,,
467,3,1.50,4.97,4.45,,,,,,,
475,3,1.50,5.51,5.05,,,,,,,
475,3,1.50,6.27,5.57,,,,,,,
475,3,1.50,4.87,4.78,,,,,,,
475,3,1.50,5.76,4.50,,,,,,,
558,3,1.50,3.74,3.84,,,,,,,
558,3,1.50,5.78,4.62,,,,,,,
558,3,1.50,4.33,4.47,,,,,,,
558,3,1.50,3.89,5.08,,,,,,,
564,3,1.50,6.59,6.79,,,,,,,
564,3,1.50,6.96,7.22,,,,,,,
564,3,1.50,6.17,6.84,,,,,,,
564,3,1.50,6.25,6.32,,,,,,,
568,3,1.50,6.67,6.08,,,,,,,
568,3,1.50,6.46,5.89,,,,,,,
568,3,1.50,6.50,5.81,,,,,,,
568,3,1.50,5.38,4.96,,,,,,,
581,3,1.50,5.59,5.48,,,,,,,
581,3,1.50,6.54,6.09,,,,,,,
581,3,1.50,5.14,5.49,,,,,,,
581,3,1.50,5.13,5.19,,,,,,,
645,3,1.50,5.21,6.06,,,,,,,
645,3,1.50,5.64,6.10,,,,,,,
645,3,1.50,5.45,5.23,,,,,,,
645,3,1.50,4.75,4.54,,,,,,,
667,3,1.50,3.32,4.13,,,,,,,
667,3,1.50,5.25,5.16,,,,,,,
667,3,1.50,4.82,3.72,,,,,,,
667,3,1.50,4.01,4.60,,,,,,,
800,3,1.50,7.14,6.99,,,,,,,
800,3,1.50,7.41,7.77,,,,,,,
800,3,1.50,7.03,7.05,,,,,,,
800,3,1.50,6.52,6.47,,,,,,,
62-02,3,1.50,3.44,3.74,,,,,,,
62-02,3,1.50,3.47,3.94,,,,,,,
62-02,3,1.50,3.59,3.51,,,,,,,
62-02,3,1.50,3.29,3.44,,,,,,,
62-03,3,1.50,4.82,4.47,,,,,,,
62-03,3,1.50,5.10,4.19,,,,,,,
62-03,3,1.50,4.26,4.14,,,,,,,
62-03,3,1.50,4.45,3.86,,,,,,,
62-04,3,1.50,3.24,2.92,,,,,,,
62-04,3,1.50,4.05,3.83,,,,,,,
62-04,3,1.50,3.14,3.66,,,,,,,
62-04,3,1.50,2.95,3.49,,,,,,,
78-01,3,1.50,4.89,3.91,,,,,,,
78-01,3,1.50,5.07,4.34,,,,,,,
78-01,3,1.50,4.84,5.39,,,,,,,
78-01,3,1.50,4.75,4.85,,,,,,,
78-02,3,1.50,4.42,4.85,,,,,,,
78-02,3,1.50,5.36,4.69,,,,,,,
78-02,3,1.50,6.24,5.07,,,,,,,
78-02,3,1.50,5.99,6.46,,,,,,,
78-05,3,1.50,4.46,5.48,,,,,,,
78-05,3,1.50,6.27,6.71,,,,,,,
78-05,3,1.50,4.25,5.36,,,,,,,
78-05,3,1.50,5.23,5.23,,,,,,,
S-01,3,1.50,4.00,3.90,,,,,,,
S-01,3,1.50,4.52,5.17,,,,,,,
S-01,3,1.50,4.02,3.47,,,,,,,
S-01,3,1.50,2.61,3.31,,,,,,,
H-01,3,1.50,3.53,5.38,,,,,,,
H-01,3,1.50,6.06,4.73,,,,,,,
H-01,3,1.50,4.32,5.00,,,,,,,
H-01,3,1.50,3.67,3.97,,,,,,,
H-03,3,1.50,5.15,4.96,,,,,,,
H-03,3,1.50,6.46,6.79,,,,,,,
H-03,3,1.50,4.02,5.84,,,,,,,
H-03,3,1.50,5.04,4.77,,,,,,,
H-04,3,1.50,4.65,5.11,,,,,,,
H-04,3,1.50,6.48,6.42,,,,,,,
H-04,3,1.50,5.26,5.38,,,,,,,
H-04,3,1.50,4.46,4.31,,,,,,,
I-20,3,1.50,6.45,6.26,,,,,,,
I-20,3,1.50,7.61,6.19,,,,,,,
I-20,3,1.50,6.90,6.65,,,,,,,
I-20,3,1.50,5.47,5.30,,,,,,,
419,3,1.50,5.63,5.43,,,,,,,
419,3,1.50,6.39,6.63,,,,,,,
419,3,1.50,5.31,4.63,,,,,,,
419,3,1.50,5.04,5.62,,,,,,,
413,3,1.50,4.12,4.79,,,,,,,
413,3,1.50,4.80,5.45,,,,,,,
413,3,1.50,4.32,4.21,,,,,,,
413,3,1.50,4.33,4.19,,,,,,,
W212,3,1.50,6.46,6.05,,,,,,,
W212,3,1.50,5.66,6.92,,,,,,,
W212,3,1.50,5.65,6.08,,,,,,,
W212,3,1.50,4.05,3.99,,,,,,,
318,3,1.50,4.86,4.46,,,,,,,
318,3,1.50,6.08,6.37,,,,,,,
318,3,1.50,4.81,4.96,,,,,,,
318,3,1.50,4.58,5.04,,,,,,,
1025,3,1.50,6.10,5.58,,,,,,,
1025,3,1.50,6.25,6.09,,,,,,,
1025,3,1.50,5.17,5.05,,,,,,,
1025,3,1.50,3.99,3.97,,,,,,,
1026,3,1.50,7.54,7.19,,,,,,,
1026,3,1.50,7.60,7.40,,,,,,,
1026,3,1.50,7.65,7.75,,,,,,,
1026,3,1.50,6.92,6.61,,,,,,,
1027,3,1.50,4.52,5.60,,,,,,,
1027,3,1.50,5.79,4.92,,,,,,,
1027,3,1.50,2.78,3.93,,,,,,,
1027,3,1.50,3.55,3.05,,,,,,,
1029,3,1.50,5.99,5.82,,,,,,,
1029,3,1.50,5.36,5.83,,,,,,,
1029,3,1.50,4.76,5.00,,,,,,,
1029,3,1.50,5.25,4.18,,,,,,,
1032,3,1.50,5.28,5.41,,,,,,,
1032,3,1.50,6.00,5.75,,,,,,,
1032,3,1.50,5.12,5.24,,,,,,,
1032,3,1.50,4.93,4.51,,,,,,,
1033,3,1.50,5.79,5.09,,,,,,,
1033,3,1.50,6.45,5.89,,,,,,,
1033,3,1.50,5.87,4.29,,,,,,,
1033,3,1.50,4.36,5.18,,,,,,,
1,3,2.00,4.21,4.17,,,,,,,
1,3,2.00,5.04,5.21,,,,,,,
1,3,2.00,4.95,5.08,,,,,,,
1,3,2.00,5.36,5.19,,,,,,,
8,3,2.00,4.53,4.63,,,,,,,
8,3,2.00,4.91,5.15,,,,,,,
8,3,2.00,5.11,5.65,,,,,,,
8,3,2.00,6.13,6.53,,,,,,,
12B,3,2.00,4.18,4.51,,,,,,,
12B,3,2.00,4.90,5.06,,,,,,,
12B,3,2.00,5.06,5.80,,,,,,,
12B,3,2.00,7.18,6.36,,,,,,,
20,3,2.00,4.23,3.43,,,,,,,
20,3,2.00,3.94,4.01,,,,,,,
20,3,2.00,5.30,4.75,,,,,,,
20,3,2.00,5.92,5.45,,,,,,,
123,3,2.00,4.60,4.34,,,,,,,
123,3,2.00,5.40,5.83,,,,,,,
123,3,2.00,6.25,6.52,,,,,,,
123,3,2.00,5.12,5.21,,,,,,,
21,3,2.00,3.89,4.05,,,,,,,
21,3,2.00,4.39,4.48,,,,,,,
21,3,2.00,4.79,5.13,,,,,,,
21,3,2.00,5.99,6.23,,,,,,,
74SS1,3,2.00,4.24,4.26,,,,,,,
74SS1,3,2.00,4.35,4.65,,,,,,,
74SS1,3,2.00,6.30,5.26,,,,,,,
74SS1,3,2.00,5.73,5.24,,,,,,,
87,3,2.00,4.65,5.09,,,,,,,
87,3,2.00,5.61,4.69,,,,,,,
87,3,2.00,5.26,5.91,,,,,,,
87,3,2.00,7.12,7.00,,,,,,,
118,3,2.00,5.18,5.44,,,,,,,
118,3,2.00,5.21,5.70,,,,,,,
118,3,2.00,6.25,6.02,,,,,,,
118,3,2.00,6.07,6.82,,,,,,,
129,3,2.00,4.91,5.06,,,,,,,
129,3,2.00,5.51,5.36,,,,,,,
129,3,2.00,5.99,6.57,,,,,,,
129,3,2.00,6.22,6.79,,,,,,,
449,3,2.00,4.84,5.09,,,,,,,
449,3,2.00,5.08,4.88,,,,,,,
449,3,2.00,6.29,5.74,,,,,,,
449,3,2.00,6.83,6.46,,,,,,,
461,3,2.00,4.07,4.04,,,,,,,
461,3,2.00,3.10,3.35,,,,,,,
461,3,2.00,3.84,3.53,,,,,,,
461,3,2.00,3.24,3.42,,,,,,,
467,3,2.00,4.05,4.33,,,,,,,
467,3,2.00,4.42,4.36,,,,,,,
467,3,2.00,4.54,4.50,,,,,,,
467,3,2.00,5.04,4.66,,,,,,,
475,3,2.00,3.49,3.84,,,,,,,
475,3,2.00,4.07,4.36,,,,,,,
475,3,2.00,4.44,5.57,,,,,,,
475,3,2.00,5.23,4.45,,,,,,,
558,3,2.00,3.36,3.63,,,,,,,
558,3,2.00,3.93,3.84,,,,,,,
558,3,2.00,3.88,3.94,,,,,,,
558,3,2.00,4.24,5.00,,,,,,,
564,3,2.00,5.81,5.20,,,,,,,
564,3,2.00,5.90,5.45,,,,,,,
564,3,2.00,5.76,6.42,,,,,,,
564,3,2.00,6.82,7.10,,,,,,,
568,3,2.00,4.53,4.88,,,,,,,
568,3,2.00,4.92,4.76,,,,,,,
568,3,2.00,6.20,5.06,,,,,,,
568,3,2.00,5.74,5.35,,,,,,,
581,3,2.00,4.30,4.40,,,,,,,
581,3,2.00,4.16,4.46,,,,,,,
581,3,2.00,4.61,4.86,,,,,,,
581,3,2.00,5.29,4.99,,,,,,,
645,3,2.00,4.10,3.79,,,,,,,
645,3,2.00,4.12,4.62,,,,,,,
645,3,2.00,4.30,4.27,,,,,,,
645,3,2.00,4.49,4.12,,,,,,,
667,3,2.00,3.75,3.32,,,,,,,
667,3,2.00,4.09,4.00,,,,,,,
667,3,2.00,3.79,3.57,,,,,,,
667,3,2.00,4.27,3.36,,,,,,,
800,3,2.00,4.24,4.36,,,,,,,
800,3,2.00,5.17,4.90,,,,,,,
800,3,2.00,6.26,6.72,,,,,,,
800,3,2.00,6.72,7.43,,,,,,,
62-02,3,2.00,2.47,2.80,,,,,,,
62-02,3,2.00,3.32,3.44,,,,,,,
62-02,3,2.00,3.60,3.44,,,,,,,
62-02,3,2.00,3.43,3.65,,,,,,,
62-03,3,2.00,3.15,3.31,,,,,,,
62-03,3,2.00,2.89,3.26,,,,,,,
62-03,3,2.00,4.23,4.51,,,,,,,
62-03,3,2.00,4.92,3.99,,,,,,,
62-04,3,2.00,3.04,3.11,,,,,,,
62-04,3,2.00,3.39,3.25,,,,,,,
62-04,3,2.00,3.33,2.96,,,,,,,
62-04,3,2.00,4.14,3.09,,,,,,,
78-01,3,2.00,4.08,3.73,,,,,,,
78-01,3,2.00,4.08,4.08,,,,,,,
78-01,3,2.00,5.03,4.35,,,,,,,
78-01,3,2.00,5.56,5.15,,,,,,,
78-02,3,2.00,3.88,3.97,,,,,,,
78-02,3,2.00,3.47,3.81,,,,,,,
78-02,3,2.00,5.75,4.42,,,,,,,
78-02,3,2.00,6.51,5.52,,,,,,,
78-05,3,2.00,4.13,4.32,,,,,,,
78-05,3,2.00,4.70,4.83,,,,,,,
78-05,3,2.00,4.71,5.21,,,,,,,
78-05,3,2.00,5.01,6.05,,,,,,,
S-01,3,2.00,3.20,2.72,,,,,,,
S-01,3,2.00,3.04,2.65,,,,,,,
S-01,3,2.00,4.40,2.95,,,,,,,
S-01,3,2.00,2.46,3.51,,,,,,,
H-01,3,2.00,3.28,3.33,,,,,,,
H-01,3,2.00,3.62,3.33,,,,,,,
H-01,3,2.00,4.02,4.74,,,,,,,
H-01,3,2.00,4.38,4.76,,,,,,,
H-03,3,2.00,3.74,4.62,,,,,,,
H-03,3,2.00,4.69,4.01,,,,,,,
H-03,3,2.00,4.33,3.46,,,,,,,
H-03,3,2.00,4.81,4.61,,,,,,,
H-04,3,2.00,3.80,3.99,,,,,,,
H-04,3,2.00,3.90,4.23,,,,,,,
H-04,3,2.00,4.74,4.80,,,,,,,
H-04,3,2.00,4.83,4.84,,,,,,,
I-20,3,2.00,4.71,4.66,,,,,,,
I-20,3,2.00,4.88,5.64,,,,,,,
I-20,3,2.00,6.41,6.44,,,,,,,
I-20,3,2.00,6.11,5.22,,,,,,,
419,3,2.00,4.16,4.14,,,,,,,
419,3,2.00,4.45,4.67,,,,,,,
419,3,2.00,4.60,5.44,,,,,,,
419,3,2.00,5.52,5.50,,,,,,,
413,3,2.00,3.33,3.61,,,,,,,
413,3,2.00,3.67,3.75,,,,,,,
413,3,2.00,4.32,3.73,,,,,,,
413,3,2.00,5.35,4.38,,,,,,,
W212,3,2.00,3.88,4.86,,,,,,,
W212,3,2.00,3.92,3.98,,,,,,,
W212,3,2.00,5.88,6.58,,,,,,,
W212,3,2.00,4.32,3.98,,,,,,,
318,3,2.00,3.74,3.39,,,,,,,
318,3,2.00,4.24,3.63,,,,,,,
318,3,2.00,3.83,5.02,,,,,,,
318,3,2.00,3.71,4.67,,,,,,,
1025,3,2.00,3.83,3.47,,,,,,,
1025,3,2.00,3.95,4.73,,,,,,,
1025,3,2.00,4.44,4.21,,,,,,,
1025,3,2.00,5.16,4.80,,,,,,,
1026,3,2.00,5.59,5.37,,,,,,,
1026,3,2.00,6.34,6.31,,,,,,,
1026,3,2.00,7.32,7.44,,,,,,,
1026,3,2.00,7.03,7.18,,,,,,,
1027,3,2.00,3.73,4.32,,,,,,,
1027,3,2.00,3.78,3.56,,,,,,,
1027,3,2.00,3.79,3.58,,,,,,,
1027,3,2.00,3.59,3.31,,,,,,,
1029,3,2.00,3.83,4.13,,,,,,,
1029,3,2.00,4.15,3.88,,,,,,,
1029,3,2.00,4.64,5.15,,,,,,,
1029,3,2.00,4.51,4.39,,,,,,,
1032,3,2.00,3.89,4.01,,,,,,,
1032,3,2.00,4.13,4.55,,,,,,,
1032,3,2.00,4.76,4.76,,,,,,,
1032,3,2.00,5.10,5.59,,,,,,,
1033,3,2.00,4.00,4.18,,,,,,,
1033,3,2.00,4.37,4.31,,,,,,,
1033,3,2.00,6.02,5.48,,,,,,,
1033,3,2.00,5.81,5.01,,,,,,,
1,3,2.50,3.92,3.76,,,,,,,
1,3,2.50,4.96,5.15,,,,,,,
1,3,2.50,3.61,3.91,,,,,,,
1,3,2.50,3.89,4.03,,,,,,,
8,3,2.50,4.21,4.63,,,,,,,
8,3,2.50,5.78,5.09,,,,,,,
8,3,2.50,3.93,4.01,,,,,,,
8,3,2.50,5.35,5.96,,,,,,,
12B,3,2.50,4.48,3.77,,,,,,,
12B,3,2.50,5.54,5.33,,,,,,,
12B,3,2.50,4.27,5.87,,,,,,,
12B,3,2.50,6.12,5.85,,,,,,,
20,3,2.50,3.89,3.85,,,,,,,
20,3,2.50,4.42,3.86,,,,,,,
20,3,2.50,4.02,3.12,,,,,,,
20,3,2.50,6.29,4.77,,,,,,,
123,3,2.50,3.47,3.66,,,,,,,
123,3,2.50,5.40,4.07,,,,,,,
123,3,2.50,4.00,4.57,,,,,,,
123,3,2.50,5.88,6.04,,,,,,,
21,3,2.50,3.33,3.08,,,,,,,
21,3,2.50,4.38,4.68,,,,,,,
21,3,2.50,4.26,4.32,,,,,,,
21,3,2.50,5.05,5.37,,,,,,,
74SS1,3,2.50,3.44,3.65,,,,,,,
74SS1,3,2.50,3.94,3.84,,,,,,,
74SS1,3,2.50,5.01,4.87,,,,,,,
74SS1,3,2.50,5.60,5.92,,,,,,,
87,3,2.50,5.12,5.03,,,,,,,
87,3,2.50,6.19,5.45,,,,,,,
87,3,2.50,5.59,5.79,,,,,,,
87,3,2.50,5.31,6.09,,,,,,,
118,3,2.50,5.79,5.17,,,,,,,
118,3,2.50,6.59,6.09,,,,,,,
118,3,2.50,5.63,5.67,,,,,,,
118,3,2.50,5.20,6.38,,,,,,,
129,3,2.50,5.22,4.55,,,,,,,
129,3,2.50,6.48,6.88,,,,,,,
129,3,2.50,5.79,5.48,,,,,,,
129,3,2.50,5.37,5.48,,,,,,,
449,3,2.50,6.01,6.20,,,,,,,
449,3,2.50,7.34,5.93,,,,,,,
449,3,2.50,5.15,4.90,,,,,,,
449,3,2.50,6.48,4.99,,,,,,,
461,3,2.50,3.32,2.99,,,,,,,
461,3,2.50,3.33,4.82,,,,,,,
461,3,2.50,3.25,3.52,,,,,,,
461,3,2.50,3.21,3.93,,,,,,,
467,3,2.50,3.39,3.20,,,,,,,
467,3,2.50,4.79,4.79,,,,,,,
467,3,2.50,4.56,3.90,,,,,,,
467,3,2.50,4.68,4.15,,,,,,,
475,3,2.50,4.22,3.38,,,,,,,
475,3,2.50,5.36,5.24,,,,,,,
475,3,2.50,4.42,4.03,,,,,,,
475,3,2.50,4.24,5.03,,,,,,,
558,3,2.50,3.17,3.31,,,,,,,
558,3,2.50,3.92,4.94,,,,,,,
558,3,2.50,3.21,3.69,,,,,,,
558,3,2.50,3.30,3.94,,,,,,,
564,3,2.50,5.60,6.31,,,,,,,
564,3,2.50,6.57,6.85,,,,,,,
564,3,2.50,5.02,5.89,,,,,,,
564,3,2.50,6.25,5.85,,,,,,,
568,3,2.50,3.90,4.07,,,,,,,
568,3,2.50,5.23,4.86,,,,,,,
568,3,2.50,4.91,4.36,,,,,,,
568,3,2.50,5.78,4.85,,,,,,,
581,3,2.50,3.85,4.40,,,,,,,
581,3,2.50,4.86,5.23,,,,,,,
581,3,2.50,4.82,4.54,,,,,,,
581,3,2.50,5.01,5.17,,,,,,,
645,3,2.50,3.71,4.02,,,,,,,
645,3,2.50,5.88,6.25,,,,,,,
645,3,2.50,3.86,3.99,,,,,,,
645,3,2.50,4.87,5.53,,,,,,,
